59.1 0.0013 11.1 176 48.39 0 2.76 137 0 0 0 0 0 0 1 0 0 0
59.15 0 8.39 202 60.96 0.0006 7.04 212 0 0 0 0 1 0 0 0 0 -4
59.15 0 8.39 202 60.96 0.0006 7.04 212 0 0 1 0 0 0 0 0 0 -2
59.15 0 8.39 202 60.96 0.0006 7.04 212 0 0 0 0 1 0 0 0 0 -4
59.15 0 8.39 202 60.96 0.0006 7.04 212 0 0 1 0 0 0 0 0 0 0
52.08 0.0004 7.11 222 60.95 0.0241 13.18 202 0 0 0 0 1 0 0 0 0 -5
52.08 0.0004 7.11 222 60.95 0.0241 13.18 202 0 0 1 0 0 0 0 0 0 -2
52.08 0.0004 7.11 222 60.95 0.0241 13.18 202 0 0 1 0 0 0 0 0 0 110
52.08 0.0004 7.11 222 60.95 0.0241 13.18 202 0 0 0 0 0 0 1 0 0 0
46.69 0.0061 20.62 329 50.1 0.0967 9.65 343 0 0 0 0 1 0 0 0 0 0
46.69 0.0061 20.62 329 50.1 0.0967 9.65 343 0 0 1 0 0 0 0 0 0 0
46.69 0.0061 20.62 329 50.1 0.0967 9.65 343 0 0 1 0 0 0 0 0 0 0
46.69 0.0061 20.62 329 50.1 0.0967 9.65 343 0 0 1 0 0 0 0 0 0 0
46.69 0.0061 20.62 329 50.1 0.0967 9.65 343 0 0 0 0 0 0 1 0 0 0
44.88 0.0007 10.56 241 41.22 0 6.78 270 0 0 1 0 0 0 0 0 0 42
44.88 0.0007 10.56 241 41.22 0 6.78 270 0 0 1 0 0 0 0 0 0 0
44.88 0.0007 10.56 241 41.22 0 6.78 270 0 0 0 1 0 0 0 0 0 -3
44.88 0.0007 10.56 241 41.22 0 6.78 270 0 0 0 0 0 0 1 0 0 0
44.88 0.0007 10.56 241 41.22 0 6.78 270 0 0 0 0 0 0 1 0 0 0
50.16 0 7.02 181 50.4 0 4.48 251 0 0 0 0 0 0 1 0 0 0
50.16 0 7.02 181 50.4 0 4.48 251 0 0 1 0 0 0 0 0 0 -2
50.16 0 7.02 181 50.4 0 4.48 251 0 0 0 0 0 0 0 0 1 0
50.16 0 7.02 181 50.4 0 4.48 251 0 0 0 0 0 0 1 0 0 0
55.66 0.0177 18.58 180 51.61 0 6.19 157 0 0 1 0 0 0 0 0 0 0
55.66 0.0177 18.58 180 51.61 0 6.19 157 0 0 1 0 0 0 0 0 0 0
55.66 0.0177 18.58 180 51.61 0 6.19 157 0 0 0 0 0 0 1 0 0 0
55.66 0.0177 18.58 180 51.61 0 6.19 157 0 0 1 0 0 0 0 0 0 0
50.3 0 10.46 221 55.03 0.0014 6.04 221 0 0 1 0 0 0 0 0 0 44
50.3 0 10.46 221 55.03 0.0014 6.04 221 0 0 1 0 0 0 0 0 0 -6
50.3 0 10.46 221 55.03 0.0014 6.04 221 0 0 0 0 0 0 1 0 0 0
50.3 0 10.46 221 55.03 0.0014 6.04 221 0 0 0 0 0 0 1 0 0 0
50.27 0.0002 8.2 200 48.04 0 6.38 203 0 0 1 0 0 0 0 0 0 -4
50.27 0.0002 8.2 200 48.04 0 6.38 203 0 0 1 0 0 0 0 0 0 0
50.27 0.0002 8.2 200 48.04 0 6.38 203 0 0 0 0 1 0 0 0 0 0
50.27 0.0002 8.2 200 48.04 0 6.38 203 0 0 1 0 0 0 0 0 0 0
60.96 0.0031 17.44 200 58.77 0 10.69 221 0 0 0 0 1 0 0 0 0 -2
60.96 0.0031 17.44 200 58.77 0 10.69 221 0 0 1 0 0 0 0 0 0 -2
60.96 0.0031 17.44 200 58.77 0 10.69 221 0 0 0 0 1 0 0 0 0 0
60.96 0.0031 17.44 200 58.77 0 10.69 221 0 0 0 0 0 0 1 0 0 0
59.25 0.0412 6.18 165 57.03 0 11.45 191 0 0 0 0 1 0 0 0 0 0
59.25 0.0412 6.18 165 57.03 0 11.45 191 0 0 1 0 0 0 0 0 0 0
59.25 0.0412 6.18 165 57.03 0 11.45 191 0 0 0 0 1 0 0 0 0 0
59.25 0.0412 6.18 165 57.03 0 11.45 191 0 0 0 0 0 0 1 0 0 0
59.25 0.0412 6.18 165 57.03 0 11.45 191 0 0 0 0 0 0 1 0 0 0
50.31 0.0102 5.81 271 58.78 0 14.81 181 0 0 1 0 0 0 0 0 0 -5
50.31 0.0102 5.81 271 58.78 0 14.81 181 0 0 1 0 0 0 0 0 0 0
50.31 0.0102 5.81 271 58.78 0 14.81 181 0 0 0 0 0 0 1 0 0 0
50.31 0.0102 5.81 271 58.78 0 14.81 181 0 0 0 0 0 0 1 0 0 -5
48.55 0.0041 8.17 221 49.95 0.0003 8.12 146 0 0 0 0 1 0 0 0 0 0
48.55 0.0041 8.17 221 49.95 0.0003 8.12 146 0 0 1 0 0 0 0 0 0 -8
48.55 0.0041 8.17 221 49.95 0.0003 8.12 146 0 0 1 0 0 0 0 0 0 0
48.55 0.0041 8.17 221 49.95 0.0003 8.12 146 0 0 0 0 0 0 1 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 1 0 0 0 0 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 0 1 0 0 0 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 0 0 1 0 0 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 1 0 0 0 0 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 1 0 0 0 0 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 0 0 0 0 1 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 0 0 0 0 1 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 1 0 0 0 0 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 0 0 0 0 1 0 0 0
52.09 0.0005 20.03 153 46.97 0.0043 4.97 161 0 0 0 0 0 0 0 0 1 0
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 1 0 0 0 0 0 0 -5
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 1 0 0 0 0 0 0 0
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 0 0 1 0 0 0 0 -5
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 0 0 1 0 0 0 0 -8
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 0 0 1 0 0 0 0 -6
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 0 0 0 0 1 0 0 0
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 0 0 0 0 1 0 0 0
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 0 0 0 0 1 0 0 0
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 1 0 0 0 0 0 0 0
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 0 0 0 0 1 0 0 -11
46.74 0.0016 22.09 260 51.37 0.0053 15.14 222 0 0 0 0 0 0 0 0 1 0
41.29 0 8.14 240 42.62 0 3.57 274 0 0 1 0 0 0 0 0 0 -12
